;start;start_day;destination;destination_day;product
2221;Manerbio, INSURREZIONE NAZIONALE;3;Ricengo, Guglielmo Marconi;0;3204
2222;Manerbio, INSURREZIONE NAZIONALE;3;Ripalta Cremasca, Roma, 5;0;3976
2223;Manerbio, INSURREZIONE NAZIONALE;3;Rivolta d'Adda, Stefano Renzi, 5;2;10338
2224;Manerbio, INSURREZIONE NAZIONALE;3;Rivolta d'Adda, Stefano Renzi, 5;4;1723
2225;Manerbio, INSURREZIONE NAZIONALE;3;Romanengo, Guaiarini, 14;2;1932
2226;Manerbio, INSURREZIONE NAZIONALE;3;San Giovanni in Croce, Feudatari, 25 A;1;3705
2227;Manerbio, INSURREZIONE NAZIONALE;3;San Giovanni in Croce, Feudatari, 25 A;3;5187
2228;Manerbio, INSURREZIONE NAZIONALE;3;Scandolara Ravara, Italia;1;0
2229;Manerbio, INSURREZIONE NAZIONALE;3;Sergnano, IV Novembre,  10;0;2888
2230;Manerbio, INSURREZIONE NAZIONALE;3;Sesto ed Uniti, Roma, 4;0;276
2231;Manerbio, INSURREZIONE NAZIONALE;3;Soncino, Dante Alighieri, 23;0;10132
2232;Manerbio, INSURREZIONE NAZIONALE;3;Soresina, Giacomo Matteotti, 6;0;7744
2233;Manerbio, INSURREZIONE NAZIONALE;3;Spino d'Adda, Circonvallazione, 13;2;4746
2234;Manerbio, INSURREZIONE NAZIONALE;3;Spino d'Adda, Circonvallazione, 13;4;791
2235;Manerbio, INSURREZIONE NAZIONALE;3;Trescore Cremasco, Vittorio Veneto, 1;4;698
2236;Manerbio, INSURREZIONE NAZIONALE;3;Trigolo, Roma, 26;0;852
2237;Manerbio, INSURREZIONE NAZIONALE;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;377
2238;Manerbio, INSURREZIONE NAZIONALE;3;Vailate, Dante Alighieri, 7;1;165
2239;Manerbio, INSURREZIONE NAZIONALE;3;Vescovato, Roma, 44;3;3290
2240;Manerbio, INSURREZIONE NAZIONALE;3;Casaletto Vaprio, Maggiore, 7;4;27
2241;Manerbio, INSURREZIONE NAZIONALE;3;Cremona, Sesto 39;3;9240
2242;Ricengo, Guglielmo Marconi;0;Agnadello, Marconi, 6;4;68
2243;Ricengo, Guglielmo Marconi;0;Annicco, Giuseppe Garibaldi, 6;2;4
2244;Ricengo, Guglielmo Marconi;0;Bagnolo Cremasco, Roma, 3;4;44
2245;Ricengo, Guglielmo Marconi;0;Camisano, Trieste, 57;0;14
2246;Ricengo, Guglielmo Marconi;0;Capergnanica, XI febbraio, 7;4;28
2247;Ricengo, Guglielmo Marconi;0;Capralba, Piave, 2;0;91
2248;Ricengo, Guglielmo Marconi;0;Casale Cremasco-Vidolasco, Roma, 56;0;7
2249;Ricengo, Guglielmo Marconi;0;Casalmaggiore, Guglielmo Marconi, 8;1;6
2250;Ricengo, Guglielmo Marconi;0;Casalmaggiore, Guglielmo Marconi, 8;3;18
2251;Ricengo, Guglielmo Marconi;0;Casalpusterlengo, Pusterla 7;1;0
2252;Ricengo, Guglielmo Marconi;0;Castelleone, Roma, 67;0;126
2253;Ricengo, Guglielmo Marconi;0;Castelleone, Roma, 67;2;36
2254;Ricengo, Guglielmo Marconi;0;Castelverde, Ubaldo Ferrari, 15;2;4
2255;Ricengo, Guglielmo Marconi;0;Crema, Civerchi, 9;1;152
2256;Ricengo, Guglielmo Marconi;0;Crema, Civerchi, 9;2;304
2257;Ricengo, Guglielmo Marconi;0;Crema, Civerchi, 9;3;456
2258;Ricengo, Guglielmo Marconi;0;Crema, Civerchi, 9;4;608
2259;Ricengo, Guglielmo Marconi;0;Cremona, Ugolani Dati, 4;1;2
2260;Ricengo, Guglielmo Marconi;0;Cremona, Ugolani Dati, 4;3;6
2261;Ricengo, Guglielmo Marconi;0;Dovera, Oldrini 2;4;24
2262;Ricengo, Guglielmo Marconi;0;Grontardo, Roma, 16;3;0
2263;Ricengo, Guglielmo Marconi;0;Grumello Cremonese ed Uniti, Roma, 2;0;7
2264;Ricengo, Guglielmo Marconi;0;Isola Dovarese, Giacomo Matteotti, 1;3;15
2265;Ricengo, Guglielmo Marconi;0;Izano, Gerardo da Izano, 4/C;3;6
2266;Ricengo, Guglielmo Marconi;0;Madignano, Portici, 4;2;62
2267;Ricengo, Guglielmo Marconi;0;Monte Cremasco, Roma, 12;4;96
2268;Ricengo, Guglielmo Marconi;0;Montodine,  XXV Aprile, 10;0;84
2269;Ricengo, Guglielmo Marconi;0;Offanengo, Clavelli Martini, 5;3;144
2270;Ricengo, Guglielmo Marconi;0;Ostiano, Mazzini, 1;1;0
2271;Ricengo, Guglielmo Marconi;0;Ostiano, Mazzini, 1;3;0
2272;Ricengo, Guglielmo Marconi;0;Palazzo Pignano, Marco Polo, 31;2;8
2273;Ricengo, Guglielmo Marconi;0;Pandino, Castello, 15;2;60
2274;Ricengo, Guglielmo Marconi;0;Pandino, Castello, 15;4;120
2275;Ricengo, Guglielmo Marconi;0;Persico Dosimo, Albert ,7;1;7
2276;Ricengo, Guglielmo Marconi;0;Persico Dosimo, Albert ,7;3;21
2277;Ricengo, Guglielmo Marconi;0;Piadena, Platina, 40;3;30
2278;Ricengo, Guglielmo Marconi;0;Pizzighettone, Giuseppe Garibaldi, 18;0;56
2279;Ricengo, Guglielmo Marconi;0;Manerbio, INSURREZIONE NAZIONALE;3;378
2280;Ricengo, Guglielmo Marconi;0;Ricengo, Guglielmo Marconi;0;140
2281;Ricengo, Guglielmo Marconi;0;Ripalta Cremasca, Roma, 5;0;161
2282;Ricengo, Guglielmo Marconi;0;Rivolta d'Adda, Stefano Renzi, 5;2;32
2283;Ricengo, Guglielmo Marconi;0;Rivolta d'Adda, Stefano Renzi, 5;4;64
2284;Ricengo, Guglielmo Marconi;0;Romanengo, Guaiarini, 14;2;4
2285;Ricengo, Guglielmo Marconi;0;San Giovanni in Croce, Feudatari, 25 A;1;10
2286;Ricengo, Guglielmo Marconi;0;San Giovanni in Croce, Feudatari, 25 A;3;30
2287;Ricengo, Guglielmo Marconi;0;Scandolara Ravara, Italia;1;0
2288;Ricengo, Guglielmo Marconi;0;Sergnano, IV Novembre,  10;0;56
2289;Ricengo, Guglielmo Marconi;0;Sesto ed Uniti, Roma, 4;0;0
2290;Ricengo, Guglielmo Marconi;0;Soncino, Dante Alighieri, 23;0;210
2291;Ricengo, Guglielmo Marconi;0;Soresina, Giacomo Matteotti, 6;0;147
2292;Ricengo, Guglielmo Marconi;0;Spino d'Adda, Circonvallazione, 13;2;24
2293;Ricengo, Guglielmo Marconi;0;Spino d'Adda, Circonvallazione, 13;4;48
2294;Ricengo, Guglielmo Marconi;0;Trescore Cremasco, Vittorio Veneto, 1;4;48
2295;Ricengo, Guglielmo Marconi;0;Trigolo, Roma, 26;0;14
2296;Ricengo, Guglielmo Marconi;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;24
2297;Ricengo, Guglielmo Marconi;0;Vailate, Dante Alighieri, 7;1;0
2298;Ricengo, Guglielmo Marconi;0;Vescovato, Roma, 44;3;12
2299;Ricengo, Guglielmo Marconi;0;Casaletto Vaprio, Maggiore, 7;4;8
2300;Ricengo, Guglielmo Marconi;0;Cremona, Sesto 39;3;27
2301;Ripalta Cremasca, Roma, 5;0;Agnadello, Marconi, 6;4;20
2302;Ripalta Cremasca, Roma, 5;0;Annicco, Giuseppe Garibaldi, 6;2;0
2303;Ripalta Cremasca, Roma, 5;0;Bagnolo Cremasco, Roma, 3;4;32
2304;Ripalta Cremasca, Roma, 5;0;Camisano, Trieste, 57;0;7
2305;Ripalta Cremasca, Roma, 5;0;Capergnanica, XI febbraio, 7;4;24
2306;Ripalta Cremasca, Roma, 5;0;Capralba, Piave, 2;0;28
2307;Ripalta Cremasca, Roma, 5;0;Casale Cremasco-Vidolasco, Roma, 56;0;7
2308;Ripalta Cremasca, Roma, 5;0;Casalmaggiore, Guglielmo Marconi, 8;1;5
2309;Ripalta Cremasca, Roma, 5;0;Casalmaggiore, Guglielmo Marconi, 8;3;15
2310;Ripalta Cremasca, Roma, 5;0;Casalpusterlengo, Pusterla 7;1;0
2311;Ripalta Cremasca, Roma, 5;0;Castelleone, Roma, 67;0;84
2312;Ripalta Cremasca, Roma, 5;0;Castelleone, Roma, 67;2;24
2313;Ripalta Cremasca, Roma, 5;0;Castelverde, Ubaldo Ferrari, 15;2;0
2314;Ripalta Cremasca, Roma, 5;0;Crema, Civerchi, 9;1;114
2315;Ripalta Cremasca, Roma, 5;0;Crema, Civerchi, 9;2;228
2316;Ripalta Cremasca, Roma, 5;0;Crema, Civerchi, 9;3;342
2317;Ripalta Cremasca, Roma, 5;0;Crema, Civerchi, 9;4;456
2318;Ripalta Cremasca, Roma, 5;0;Cremona, Ugolani Dati, 4;1;1
2319;Ripalta Cremasca, Roma, 5;0;Cremona, Ugolani Dati, 4;3;3
2320;Ripalta Cremasca, Roma, 5;0;Dovera, Oldrini 2;4;4
2321;Ripalta Cremasca, Roma, 5;0;Grontardo, Roma, 16;3;3
2322;Ripalta Cremasca, Roma, 5;0;Grumello Cremonese ed Uniti, Roma, 2;0;0
2323;Ripalta Cremasca, Roma, 5;0;Isola Dovarese, Giacomo Matteotti, 1;3;18
2324;Ripalta Cremasca, Roma, 5;0;Izano, Gerardo da Izano, 4/C;3;0
2325;Ripalta Cremasca, Roma, 5;0;Madignano, Portici, 4;2;18
2326;Ripalta Cremasca, Roma, 5;0;Monte Cremasco, Roma, 12;4;32
2327;Ripalta Cremasca, Roma, 5;0;Montodine,  XXV Aprile, 10;0;21
2328;Ripalta Cremasca, Roma, 5;0;Offanengo, Clavelli Martini, 5;3;96
2329;Ripalta Cremasca, Roma, 5;0;Ostiano, Mazzini, 1;1;0
2330;Ripalta Cremasca, Roma, 5;0;Ostiano, Mazzini, 1;3;0
2331;Ripalta Cremasca, Roma, 5;0;Palazzo Pignano, Marco Polo, 31;2;16
2332;Ripalta Cremasca, Roma, 5;0;Pandino, Castello, 15;2;28
2333;Ripalta Cremasca, Roma, 5;0;Pandino, Castello, 15;4;56
2334;Ripalta Cremasca, Roma, 5;0;Persico Dosimo, Albert ,7;1;10
2335;Ripalta Cremasca, Roma, 5;0;Persico Dosimo, Albert ,7;3;30
2336;Ripalta Cremasca, Roma, 5;0;Piadena, Platina, 40;3;6
2337;Ripalta Cremasca, Roma, 5;0;Pizzighettone, Giuseppe Garibaldi, 18;0;28
2338;Ripalta Cremasca, Roma, 5;0;Manerbio, INSURREZIONE NAZIONALE;3;390
2339;Ripalta Cremasca, Roma, 5;0;Ricengo, Guglielmo Marconi;0;14
2340;Ripalta Cremasca, Roma, 5;0;Ripalta Cremasca, Roma, 5;0;105
2341;Ripalta Cremasca, Roma, 5;0;Rivolta d'Adda, Stefano Renzi, 5;2;14
2342;Ripalta Cremasca, Roma, 5;0;Rivolta d'Adda, Stefano Renzi, 5;4;28
2343;Ripalta Cremasca, Roma, 5;0;Romanengo, Guaiarini, 14;2;6
2344;Ripalta Cremasca, Roma, 5;0;San Giovanni in Croce, Feudatari, 25 A;1;9
2345;Ripalta Cremasca, Roma, 5;0;San Giovanni in Croce, Feudatari, 25 A;3;27
2346;Ripalta Cremasca, Roma, 5;0;Scandolara Ravara, Italia;1;0
2347;Ripalta Cremasca, Roma, 5;0;Sergnano, IV Novembre,  10;0;42
2348;Ripalta Cremasca, Roma, 5;0;Sesto ed Uniti, Roma, 4;0;0
2349;Ripalta Cremasca, Roma, 5;0;Soncino, Dante Alighieri, 23;0;126
2350;Ripalta Cremasca, Roma, 5;0;Soresina, Giacomo Matteotti, 6;0;63
2351;Ripalta Cremasca, Roma, 5;0;Spino d'Adda, Circonvallazione, 13;2;10
2352;Ripalta Cremasca, Roma, 5;0;Spino d'Adda, Circonvallazione, 13;4;20
2353;Ripalta Cremasca, Roma, 5;0;Trescore Cremasco, Vittorio Veneto, 1;4;116
2354;Ripalta Cremasca, Roma, 5;0;Trigolo, Roma, 26;0;21
2355;Ripalta Cremasca, Roma, 5;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;8
2356;Ripalta Cremasca, Roma, 5;0;Vailate, Dante Alighieri, 7;1;0
2357;Ripalta Cremasca, Roma, 5;0;Vescovato, Roma, 44;3;6
2358;Ripalta Cremasca, Roma, 5;0;Casaletto Vaprio, Maggiore, 7;4;0
2359;Ripalta Cremasca, Roma, 5;0;Cremona, Sesto 39;3;9
2360;Rivolta d'Adda, Stefano Renzi, 5;2;Agnadello, Marconi, 6;4;216
2361;Rivolta d'Adda, Stefano Renzi, 5;4;Agnadello, Marconi, 6;4;756
2362;Rivolta d'Adda, Stefano Renzi, 5;2;Annicco, Giuseppe Garibaldi, 6;2;56
2363;Rivolta d'Adda, Stefano Renzi, 5;4;Annicco, Giuseppe Garibaldi, 6;2;40
2364;Rivolta d'Adda, Stefano Renzi, 5;2;Bagnolo Cremasco, Roma, 3;4;226
2365;Rivolta d'Adda, Stefano Renzi, 5;4;Bagnolo Cremasco, Roma, 3;4;791
2366;Rivolta d'Adda, Stefano Renzi, 5;2;Camisano, Trieste, 57;0;25
2367;Rivolta d'Adda, Stefano Renzi, 5;4;Camisano, Trieste, 57;0;15
2368;Rivolta d'Adda, Stefano Renzi, 5;2;Capergnanica, XI febbraio, 7;4;132
2369;Rivolta d'Adda, Stefano Renzi, 5;4;Capergnanica, XI febbraio, 7;4;462
2370;Rivolta d'Adda, Stefano Renzi, 5;2;Capralba, Piave, 2;0;330
2371;Rivolta d'Adda, Stefano Renzi, 5;4;Capralba, Piave, 2;0;198
2372;Rivolta d'Adda, Stefano Renzi, 5;2;Casale Cremasco-Vidolasco, Roma, 56;0;20
2373;Rivolta d'Adda, Stefano Renzi, 5;4;Casale Cremasco-Vidolasco, Roma, 56;0;12
2374;Rivolta d'Adda, Stefano Renzi, 5;2;Casalmaggiore, Guglielmo Marconi, 8;1;612
2375;Rivolta d'Adda, Stefano Renzi, 5;2;Casalmaggiore, Guglielmo Marconi, 8;3;102
2376;Rivolta d'Adda, Stefano Renzi, 5;4;Casalmaggiore, Guglielmo Marconi, 8;1;408
2377;Rivolta d'Adda, Stefano Renzi, 5;4;Casalmaggiore, Guglielmo Marconi, 8;3;612
2378;Rivolta d'Adda, Stefano Renzi, 5;2;Casalpusterlengo, Pusterla 7;1;0
2379;Rivolta d'Adda, Stefano Renzi, 5;4;Casalpusterlengo, Pusterla 7;1;0
2380;Rivolta d'Adda, Stefano Renzi, 5;2;Castelleone, Roma, 67;0;765
2381;Rivolta d'Adda, Stefano Renzi, 5;2;Castelleone, Roma, 67;2;1071
2382;Rivolta d'Adda, Stefano Renzi, 5;4;Castelleone, Roma, 67;0;459
2383;Rivolta d'Adda, Stefano Renzi, 5;4;Castelleone, Roma, 67;2;765
2384;Rivolta d'Adda, Stefano Renzi, 5;2;Castelverde, Ubaldo Ferrari, 15;2;91
2385;Rivolta d'Adda, Stefano Renzi, 5;4;Castelverde, Ubaldo Ferrari, 15;2;65
2386;Rivolta d'Adda, Stefano Renzi, 5;2;Crema, Civerchi, 9;1;11790
2387;Rivolta d'Adda, Stefano Renzi, 5;2;Crema, Civerchi, 9;2;13755
2388;Rivolta d'Adda, Stefano Renzi, 5;2;Crema, Civerchi, 9;3;1965
2389;Rivolta d'Adda, Stefano Renzi, 5;2;Crema, Civerchi, 9;4;3930
2390;Rivolta d'Adda, Stefano Renzi, 5;4;Crema, Civerchi, 9;1;7860
2391;Rivolta d'Adda, Stefano Renzi, 5;4;Crema, Civerchi, 9;2;9825
2392;Rivolta d'Adda, Stefano Renzi, 5;4;Crema, Civerchi, 9;3;11790
2393;Rivolta d'Adda, Stefano Renzi, 5;4;Crema, Civerchi, 9;4;13755
2394;Rivolta d'Adda, Stefano Renzi, 5;2;Cremona, Ugolani Dati, 4;1;30
2395;Rivolta d'Adda, Stefano Renzi, 5;2;Cremona, Ugolani Dati, 4;3;5
2396;Rivolta d'Adda, Stefano Renzi, 5;4;Cremona, Ugolani Dati, 4;1;20
2397;Rivolta d'Adda, Stefano Renzi, 5;4;Cremona, Ugolani Dati, 4;3;30
2398;Rivolta d'Adda, Stefano Renzi, 5;2;Dovera, Oldrini 2;4;134
2399;Rivolta d'Adda, Stefano Renzi, 5;4;Dovera, Oldrini 2;4;469
2400;Rivolta d'Adda, Stefano Renzi, 5;2;Grontardo, Roma, 16;3;10
2401;Rivolta d'Adda, Stefano Renzi, 5;4;Grontardo, Roma, 16;3;60
2402;Rivolta d'Adda, Stefano Renzi, 5;2;Grumello Cremonese ed Uniti, Roma, 2;0;45
2403;Rivolta d'Adda, Stefano Renzi, 5;4;Grumello Cremonese ed Uniti, Roma, 2;0;27
2404;Rivolta d'Adda, Stefano Renzi, 5;2;Isola Dovarese, Giacomo Matteotti, 1;3;84
2405;Rivolta d'Adda, Stefano Renzi, 5;4;Isola Dovarese, Giacomo Matteotti, 1;3;504
2406;Rivolta d'Adda, Stefano Renzi, 5;2;Izano, Gerardo da Izano, 4/C;3;9
2407;Rivolta d'Adda, Stefano Renzi, 5;4;Izano, Gerardo da Izano, 4/C;3;54
2408;Rivolta d'Adda, Stefano Renzi, 5;2;Madignano, Portici, 4;2;1428
2409;Rivolta d'Adda, Stefano Renzi, 5;4;Madignano, Portici, 4;2;1020
2410;Rivolta d'Adda, Stefano Renzi, 5;2;Monte Cremasco, Roma, 12;4;220
2411;Rivolta d'Adda, Stefano Renzi, 5;4;Monte Cremasco, Roma, 12;4;770
2412;Rivolta d'Adda, Stefano Renzi, 5;2;Montodine,  XXV Aprile, 10;0;425
2413;Rivolta d'Adda, Stefano Renzi, 5;4;Montodine,  XXV Aprile, 10;0;255
2414;Rivolta d'Adda, Stefano Renzi, 5;2;Offanengo, Clavelli Martini, 5;3;412
2415;Rivolta d'Adda, Stefano Renzi, 5;4;Offanengo, Clavelli Martini, 5;3;2472
2416;Rivolta d'Adda, Stefano Renzi, 5;2;Ostiano, Mazzini, 1;1;48
2417;Rivolta d'Adda, Stefano Renzi, 5;2;Ostiano, Mazzini, 1;3;8
2418;Rivolta d'Adda, Stefano Renzi, 5;4;Ostiano, Mazzini, 1;1;32
2419;Rivolta d'Adda, Stefano Renzi, 5;4;Ostiano, Mazzini, 1;3;48
2420;Rivolta d'Adda, Stefano Renzi, 5;2;Palazzo Pignano, Marco Polo, 31;2;308
2421;Rivolta d'Adda, Stefano Renzi, 5;4;Palazzo Pignano, Marco Polo, 31;2;220
2422;Rivolta d'Adda, Stefano Renzi, 5;2;Pandino, Castello, 15;2;1477
2423;Rivolta d'Adda, Stefano Renzi, 5;2;Pandino, Castello, 15;4;422
2424;Rivolta d'Adda, Stefano Renzi, 5;4;Pandino, Castello, 15;2;1055
2425;Rivolta d'Adda, Stefano Renzi, 5;4;Pandino, Castello, 15;4;1477
2426;Rivolta d'Adda, Stefano Renzi, 5;2;Persico Dosimo, Albert ,7;1;906
2427;Rivolta d'Adda, Stefano Renzi, 5;2;Persico Dosimo, Albert ,7;3;151
2428;Rivolta d'Adda, Stefano Renzi, 5;4;Persico Dosimo, Albert ,7;1;604
2429;Rivolta d'Adda, Stefano Renzi, 5;4;Persico Dosimo, Albert ,7;3;906
2430;Rivolta d'Adda, Stefano Renzi, 5;2;Piadena, Platina, 40;3;116
2431;Rivolta d'Adda, Stefano Renzi, 5;4;Piadena, Platina, 40;3;696
2432;Rivolta d'Adda, Stefano Renzi, 5;2;Pizzighettone, Giuseppe Garibaldi, 18;0;245
2433;Rivolta d'Adda, Stefano Renzi, 5;4;Pizzighettone, Giuseppe Garibaldi, 18;0;147
2434;Rivolta d'Adda, Stefano Renzi, 5;2;Manerbio, INSURREZIONE NAZIONALE;3;1641
2435;Rivolta d'Adda, Stefano Renzi, 5;4;Manerbio, INSURREZIONE NAZIONALE;3;9846
2436;Rivolta d'Adda, Stefano Renzi, 5;2;Ricengo, Guglielmo Marconi;0;455
2437;Rivolta d'Adda, Stefano Renzi, 5;4;Ricengo, Guglielmo Marconi;0;273
2438;Rivolta d'Adda, Stefano Renzi, 5;2;Ripalta Cremasca, Roma, 5;0;465
2439;Rivolta d'Adda, Stefano Renzi, 5;4;Ripalta Cremasca, Roma, 5;0;279
2440;Rivolta d'Adda, Stefano Renzi, 5;2;Rivolta d'Adda, Stefano Renzi, 5;2;1071
2441;Rivolta d'Adda, Stefano Renzi, 5;2;Rivolta d'Adda, Stefano Renzi, 5;4;306
2442;Rivolta d'Adda, Stefano Renzi, 5;4;Rivolta d'Adda, Stefano Renzi, 5;2;765
2443;Rivolta d'Adda, Stefano Renzi, 5;4;Rivolta d'Adda, Stefano Renzi, 5;4;1071
2444;Rivolta d'Adda, Stefano Renzi, 5;2;Romanengo, Guaiarini, 14;2;413
2445;Rivolta d'Adda, Stefano Renzi, 5;4;Romanengo, Guaiarini, 14;2;295
2446;Rivolta d'Adda, Stefano Renzi, 5;2;San Giovanni in Croce, Feudatari, 25 A;1;390
2447;Rivolta d'Adda, Stefano Renzi, 5;2;San Giovanni in Croce, Feudatari, 25 A;3;65
2448;Rivolta d'Adda, Stefano Renzi, 5;4;San Giovanni in Croce, Feudatari, 25 A;1;260
2449;Rivolta d'Adda, Stefano Renzi, 5;4;San Giovanni in Croce, Feudatari, 25 A;3;390
2450;Rivolta d'Adda, Stefano Renzi, 5;2;Scandolara Ravara, Italia;1;0
2451;Rivolta d'Adda, Stefano Renzi, 5;4;Scandolara Ravara, Italia;1;0
2452;Rivolta d'Adda, Stefano Renzi, 5;2;Sergnano, IV Novembre,  10;0;405
2453;Rivolta d'Adda, Stefano Renzi, 5;4;Sergnano, IV Novembre,  10;0;243
2454;Rivolta d'Adda, Stefano Renzi, 5;2;Sesto ed Uniti, Roma, 4;0;25
2455;Rivolta d'Adda, Stefano Renzi, 5;4;Sesto ed Uniti, Roma, 4;0;15
2456;Rivolta d'Adda, Stefano Renzi, 5;2;Soncino, Dante Alighieri, 23;0;2150
2457;Rivolta d'Adda, Stefano Renzi, 5;4;Soncino, Dante Alighieri, 23;0;1290
2458;Rivolta d'Adda, Stefano Renzi, 5;2;Soresina, Giacomo Matteotti, 6;0;1360
2459;Rivolta d'Adda, Stefano Renzi, 5;4;Soresina, Giacomo Matteotti, 6;0;816
2460;Rivolta d'Adda, Stefano Renzi, 5;2;Spino d'Adda, Circonvallazione, 13;2;798
2461;Rivolta d'Adda, Stefano Renzi, 5;2;Spino d'Adda, Circonvallazione, 13;4;228
2462;Rivolta d'Adda, Stefano Renzi, 5;4;Spino d'Adda, Circonvallazione, 13;2;570
2463;Rivolta d'Adda, Stefano Renzi, 5;4;Spino d'Adda, Circonvallazione, 13;4;798
2464;Rivolta d'Adda, Stefano Renzi, 5;2;Trescore Cremasco, Vittorio Veneto, 1;4;126
2465;Rivolta d'Adda, Stefano Renzi, 5;4;Trescore Cremasco, Vittorio Veneto, 1;4;441
2466;Rivolta d'Adda, Stefano Renzi, 5;2;Trigolo, Roma, 26;0;65
2467;Rivolta d'Adda, Stefano Renzi, 5;4;Trigolo, Roma, 26;0;39
2468;Rivolta d'Adda, Stefano Renzi, 5;2;Vaiano Cremasco,  Gloriosi Caduti, 3;4;98
2469;Rivolta d'Adda, Stefano Renzi, 5;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;343
2470;Rivolta d'Adda, Stefano Renzi, 5;2;Vailate, Dante Alighieri, 7;1;6
2471;Rivolta d'Adda, Stefano Renzi, 5;4;Vailate, Dante Alighieri, 7;1;4
2472;Rivolta d'Adda, Stefano Renzi, 5;2;Vescovato, Roma, 44;3;52
2473;Rivolta d'Adda, Stefano Renzi, 5;4;Vescovato, Roma, 44;3;312
2474;Rivolta d'Adda, Stefano Renzi, 5;2;Casaletto Vaprio, Maggiore, 7;4;2
2475;Rivolta d'Adda, Stefano Renzi, 5;4;Casaletto Vaprio, Maggiore, 7;4;7
2476;Rivolta d'Adda, Stefano Renzi, 5;2;Cremona, Sesto 39;3;213
2477;Rivolta d'Adda, Stefano Renzi, 5;4;Cremona, Sesto 39;3;1278
2478;Romanengo, Guaiarini, 14;2;Agnadello, Marconi, 6;4;42
2479;Romanengo, Guaiarini, 14;2;Annicco, Giuseppe Garibaldi, 6;2;14
2480;Romanengo, Guaiarini, 14;2;Bagnolo Cremasco, Roma, 3;4;6
2481;Romanengo, Guaiarini, 14;2;Camisano, Trieste, 57;0;0
2482;Romanengo, Guaiarini, 14;2;Capergnanica, XI febbraio, 7;4;10
2483;Romanengo, Guaiarini, 14;2;Capralba, Piave, 2;0;45
2484;Romanengo, Guaiarini, 14;2;Casale Cremasco-Vidolasco, Roma, 56;0;0
2485;Romanengo, Guaiarini, 14;2;Casalmaggiore, Guglielmo Marconi, 8;1;60
2486;Romanengo, Guaiarini, 14;2;Casalmaggiore, Guglielmo Marconi, 8;3;10
2487;Romanengo, Guaiarini, 14;2;Casalpusterlengo, Pusterla 7;1;0
2488;Romanengo, Guaiarini, 14;2;Castelleone, Roma, 67;0;40
2489;Romanengo, Guaiarini, 14;2;Castelleone, Roma, 67;2;56
2490;Romanengo, Guaiarini, 14;2;Castelverde, Ubaldo Ferrari, 15;2;14
2491;Romanengo, Guaiarini, 14;2;Crema, Civerchi, 9;1;984
2492;Romanengo, Guaiarini, 14;2;Crema, Civerchi, 9;2;1148
2493;Romanengo, Guaiarini, 14;2;Crema, Civerchi, 9;3;164
2494;Romanengo, Guaiarini, 14;2;Crema, Civerchi, 9;4;328
2495;Romanengo, Guaiarini, 14;2;Cremona, Ugolani Dati, 4;1;12
2496;Romanengo, Guaiarini, 14;2;Cremona, Ugolani Dati, 4;3;2
2497;Romanengo, Guaiarini, 14;2;Dovera, Oldrini 2;4;18
2498;Romanengo, Guaiarini, 14;2;Grontardo, Roma, 16;3;1
2499;Romanengo, Guaiarini, 14;2;Grumello Cremonese ed Uniti, Roma, 2;0;0
2500;Romanengo, Guaiarini, 14;2;Isola Dovarese, Giacomo Matteotti, 1;3;8
2501;Romanengo, Guaiarini, 14;2;Izano, Gerardo da Izano, 4/C;3;3
2502;Romanengo, Guaiarini, 14;2;Madignano, Portici, 4;2;210
2503;Romanengo, Guaiarini, 14;2;Monte Cremasco, Roma, 12;4;44
2504;Romanengo, Guaiarini, 14;2;Montodine,  XXV Aprile, 10;0;35
2505;Romanengo, Guaiarini, 14;2;Offanengo, Clavelli Martini, 5;3;52
2506;Romanengo, Guaiarini, 14;2;Ostiano, Mazzini, 1;1;0
2507;Romanengo, Guaiarini, 14;2;Ostiano, Mazzini, 1;3;0
2508;Romanengo, Guaiarini, 14;2;Palazzo Pignano, Marco Polo, 31;2;21
2509;Romanengo, Guaiarini, 14;2;Pandino, Castello, 15;2;301
2510;Romanengo, Guaiarini, 14;2;Pandino, Castello, 15;4;86
2511;Romanengo, Guaiarini, 14;2;Persico Dosimo, Albert ,7;1;66
2512;Romanengo, Guaiarini, 14;2;Persico Dosimo, Albert ,7;3;11
2513;Romanengo, Guaiarini, 14;2;Piadena, Platina, 40;3;18
2514;Romanengo, Guaiarini, 14;2;Pizzighettone, Giuseppe Garibaldi, 18;0;35
2515;Romanengo, Guaiarini, 14;2;Manerbio, INSURREZIONE NAZIONALE;3;115
2516;Romanengo, Guaiarini, 14;2;Ricengo, Guglielmo Marconi;0;60
2517;Romanengo, Guaiarini, 14;2;Ripalta Cremasca, Roma, 5;0;80
2518;Romanengo, Guaiarini, 14;2;Rivolta d'Adda, Stefano Renzi, 5;2;154
2519;Romanengo, Guaiarini, 14;2;Rivolta d'Adda, Stefano Renzi, 5;4;44
2520;Romanengo, Guaiarini, 14;2;Romanengo, Guaiarini, 14;2;224
2521;Romanengo, Guaiarini, 14;2;San Giovanni in Croce, Feudatari, 25 A;1;36
2522;Romanengo, Guaiarini, 14;2;San Giovanni in Croce, Feudatari, 25 A;3;6
